order id,customer id,product id,order status,payment id,order date,shipping id,Is old customer,feedback,'quantity':'cost'
2350,3110,DSK103,Completed,5,1/6/2024,4,No,3,'9': '121.6796261'
2351,3113,CHR101,Completed,4,10/13/2023,3,No,5,'4': '4.189729272'
2352,3114,SCB101,Cancelled,5,7/4/2024,4,Yes,3,'9': '55.75928829'
2353,3116,SCB101,Completed,4,12/29/2023,1,No,3,'6': '56.45627939'
2354,3117,DSK103,Cancelled,5,2/5/2024,1,No,3,'5': '123.2006214'
2355,3117,BSF101,Completed,3,6/29/2024,4,No,3,'8': '69.02969117'
2356,3118,CHR102,Completed,3,10/12/2023,1,Yes,2,'6': '126.8240468'
2357,3118,SCB101,Cancelled,2,1/21/2024,3,No,3,'2': '62.72919932'
2358,3121,BSF101,Completed,3,1/5/2024,3,No,3,'9': '77.65840257'
2359,3121,CHR102,Cancelled,4,1/21/2024,3,No,2,'1': '140.9156075'
2360,3122,CHR102,Cancelled,4,9/21/2024,4,No,2,'3': '125.2583178'
2361,3123,BSF101,Completed,4,9/3/2024,1,No,3,'6': '69.89256231'
2362,3125,CHR101,Completed,4,10/6/2023,1,Yes,5,'10': '3.770756345'
2363,3125,SCB101,Completed,5,12/31/2023,1,No,3,'4': '56.45627939'
2364,3125,SCB101,Completed,4,5/21/2024,1,Yes,3,'4': '56.45627939'
2365,3126,SCB101,Completed,2,6/24/2024,4,No,3,'7': '55.75928829'
2366,3127,SCB101,Cancelled,5,5/15/2024,3,No,3,'8': '62.72919932'
2367,3128,CHR102,Completed,5,11/18/2023,1,No,2,'3': '126.8240468'
2368,3128,DSK103,Cancelled,2,1/28/2024,1,Yes,3,'9': '123.2006214'
2369,3128,DSK103,Completed,3,3/1/2024,3,No,3,'1': '136.8895794'
2370,3128,DSK103,Completed,5,6/27/2024,1,No,3,'8': '123.2006214'
2371,3129,CHR102,Completed,5,9/5/2024,3,Yes,2,'4': '140.9156075'
2372,3132,CHR101,Completed,5,2/15/2024,1,Yes,5,'5': '3.770756345'
2373,3132,DSK103,Completed,3,3/31/2024,3,No,3,'2': '136.8895794'
2374,3133,DSK103,Completed,4,4/1/2024,1,No,3,'6': '123.2006214'
2375,3135,BSF101,Completed,3,9/30/2023,4,No,3,'3': '69.02969117'
2376,3135,DSK103,Completed,2,2/22/2024,3,No,3,'6': '136.8895794'
2377,3136,CHR101,Completed,4,8/20/2024,4,No,5,'8': '3.724203797'
2378,3137,BSF101,Completed,4,4/26/2024,4,No,3,'4': '69.02969117'
2379,3139,BSF101,Completed,4,10/7/2023,3,No,3,'8': '77.65840257'
2380,3141,CHR101,Cancelled,3,11/7/2023,4,Yes,5,'10': '3.724203797'
2381,3142,CHR101,Completed,3,12/7/2023,3,No,5,'3': '4.189729272'
2382,3143,DSK103,Completed,5,9/6/2024,4,No,3,'3': '121.6796261'
2383,3144,CHR101,Completed,3,4/5/2024,1,No,5,'3': '3.770756345'
2384,3144,BSF101,Completed,3,6/23/2024,1,Yes,3,'5': '69.89256231'
2385,3145,CHR101,Cancelled,3,4/26/2024,1,No,5,'4': '3.770756345'
2386,3145,BSF101,Completed,4,8/13/2024,3,Yes,3,'1': '77.65840257'
2387,3146,CHR101,Completed,3,10/18/2023,1,No,5,'1': '3.770756345'
2388,3146,CHR102,Cancelled,3,9/15/2024,3,No,2,'10': '140.9156075'
2389,3147,BSF101,Completed,5,2/19/2024,4,Yes,3,'1': '69.02969117'
2390,3148,DSK103,Completed,3,10/18/2023,4,Yes,3,'5': '121.6796261'
2391,3152,CHR102,Cancelled,3,7/30/2024,4,No,2,'10': '125.2583178'
2392,3154,CHR102,Cancelled,4,7/7/2024,3,No,2,'4': '140.9156075'
2393,3154,BSF101,Completed,4,8/30/2024,3,No,3,'5': '77.65840257'
2394,3157,CHR101,Completed,2,11/27/2023,4,No,5,'10': '3.724203797'
2395,3158,CHR101,Completed,2,3/11/2024,4,No,5,'6': '3.724203797'
2396,3158,CHR101,Completed,4,3/11/2024,1,No,5,'8': '3.770756345'
2397,3161,SCB101,Completed,2,8/26/2024,3,No,3,'7': '62.72919932'
2398,3162,BSF101,Cancelled,3,3/18/2024,3,No,3,'8': '77.65840257'
2399,3163,SCB101,Completed,2,12/23/2023,1,No,3,'5': '56.45627939'
2400,3165,DSK103,Completed,3,9/22/2024,1,No,3,'4': '123.2006214'
2401,3166,DSK103,Completed,4,6/27/2024,3,No,3,'4': '136.8895794'
2402,3166,DSK103,Completed,4,7/29/2024,1,Yes,3,'6': '123.2006214'
2403,3167,DSK103,Cancelled,3,2/1/2024,4,No,3,'10': '121.6796261'
2404,3168,CHR101,Completed,2,2/27/2024,1,No,5,'2': '3.770756345'
2405,3168,BSF101,Cancelled,2,9/3/2024,4,Yes,3,'3': '69.02969117'
2406,3169,SCB101,Cancelled,5,10/9/2023,1,No,3,'1': '56.45627939'
2407,3169,SCB101,Cancelled,3,4/26/2024,4,No,3,'5': '55.75928829'
2408,3169,SCB101,Completed,3,6/7/2024,3,Yes,3,'7': '62.72919932'
2409,3170,CHR101,Completed,3,4/12/2024,4,Yes,5,'6': '3.724203797'
2410,3170,DSK103,Completed,2,9/19/2024,4,No,3,'9': '121.6796261'
2411,3171,BSF101,Cancelled,3,4/21/2024,1,No,3,'4': '69.89256231'
2412,3172,CHR101,Completed,2,4/2/2024,3,Yes,5,'4': '4.189729272'
2413,3174,BSF101,Cancelled,2,10/18/2023,4,Yes,3,'8': '69.02969117'
2414,3174,CHR101,Completed,2,4/15/2024,1,No,5,'8': '3.770756345'
2415,3175,BSF101,Completed,3,1/21/2024,1,No,3,'5': '69.89256231'
2416,3175,CHR102,Completed,3,2/20/2024,4,No,2,'2': '125.2583178'
2417,3175,CHR101,Completed,4,8/12/2024,1,Yes,5,'5': '3.770756345'
2418,3176,DSK103,Completed,5,5/21/2024,3,No,3,'5': '136.8895794'
2419,3178,CHR102,Completed,3,12/23/2023,1,Yes,2,'10': '126.8240468'
2420,3183,CHR102,Completed,2,7/9/2024,3,Yes,2,'9': '140.9156075'
2421,3183,CHR101,Cancelled,5,8/23/2024,1,Yes,5,'6': '3.770756345'
2422,3186,SCB101,Completed,5,2/7/2024,4,No,3,'2': '55.75928829'
2423,3186,CHR102,Completed,3,8/23/2024,3,Yes,2,'7': '140.9156075'
2424,3188,SCB101,Completed,4,1/4/2024,1,Yes,3,'8': '56.45627939'
2425,3191,BSF101,Completed,4,12/5/2023,1,No,3,'10': '69.89256231'
2426,3194,BSF101,Cancelled,3,6/3/2024,4,No,3,'3': '69.02969117'
2427,3194,DSK103,Completed,3,7/29/2024,1,No,3,'3': '123.2006214'
2428,3194,CHR102,Cancelled,4,8/1/2024,4,No,2,'9': '125.2583178'
2429,3194,CHR102,Completed,2,9/11/2024,1,No,2,'4': '126.8240468'
2430,3197,BSF101,Completed,5,9/18/2024,4,No,3,'8': '69.02969117'
2431,3198,CHR101,Cancelled,2,10/26/2023,4,No,5,'6': '3.724203797'
2432,3198,CHR101,Completed,2,12/30/2023,3,No,5,'9': '4.189729272'
2433,3199,CHR101,Completed,3,1/28/2024,1,No,5,'10': '3.770756345'
2434,3199,CHR101,Completed,2,7/21/2024,3,No,5,'2': '4.189729272'
2435,3199,DSK103,Completed,5,8/10/2024,4,Yes,3,'2': '121.6796261'
2436,3199,DSK103,Cancelled,4,8/15/2024,3,No,3,'2': '136.8895794'
2437,3201,DSK103,Cancelled,2,12/27/2023,1,No,3,'10': '123.2006214'
2438,3203,DSK103,Cancelled,3,1/8/2024,3,No,3,'8': '136.8895794'
2439,3205,DSK103,Completed,4,11/8/2023,1,No,3,'4': '123.2006214'
2440,3205,DSK103,Completed,4,7/8/2024,3,No,3,'2': '136.8895794'
2441,3205,SCB101,Completed,3,8/8/2024,4,No,3,'2': '55.75928829'
2442,3207,CHR101,Completed,4,3/5/2024,1,No,5,'2': '3.770756345'
2443,3207,BSF101,Completed,4,9/10/2024,1,Yes,3,'10': '69.89256231'
2444,3208,BSF101,Completed,4,7/23/2024,3,No,3,'10': '77.65840257'
2445,3209,DSK103,Completed,4,2/7/2024,1,No,3,'2': '123.2006214'
2446,3209,CHR101,Completed,2,4/19/2024,4,No,5,'2': '3.724203797'
2447,3210,CHR102,Completed,3,6/6/2024,1,No,2,'5': '126.8240468'
2448,3211,CHR101,Completed,4,9/29/2023,1,No,5,'7': '3.770756345'
2449,3211,BSF101,Cancelled,4,8/8/2024,1,No,3,'6': '69.89256231'
2450,3213,SCB101,Completed,4,2/17/2024,3,No,3,'4': '62.72919932'
2451,3214,DSK103,Completed,2,7/9/2024,1,No,3,'5': '123.2006214'
2452,3216,DSK103,Completed,4,6/11/2024,1,No,3,'1': '123.2006214'
2453,3217,SCB101,Completed,2,12/19/2023,3,Yes,3,'9': '62.72919932'
2454,3219,CHR101,Cancelled,2,10/15/2023,1,No,5,'8': '3.770756345'
2455,3219,CHR102,Completed,4,1/28/2024,3,No,2,'1': '140.9156075'
2456,3222,BSF101,Completed,4,10/28/2023,4,No,3,'1': '69.02969117'
2457,3223,BSF101,Completed,4,12/2/2023,3,No,3,'7': '77.65840257'
2458,3223,SCB101,Completed,3,7/4/2024,3,No,3,'9': '62.72919932'
2459,3224,DSK103,Completed,2,3/27/2024,4,Yes,3,'6': '121.6796261'
2460,3225,BSF101,Completed,3,10/15/2023,4,No,3,'4': '69.02969117'
2461,3225,DSK103,Completed,4,9/2/2024,1,Yes,3,'8': '123.2006214'
2462,3227,CHR102,Completed,2,4/3/2024,1,No,2,'3': '126.8240468'
2463,3228,DSK103,Completed,2,5/9/2024,1,No,3,'5': '123.2006214'
2464,3229,BSF101,Completed,4,4/8/2024,3,No,3,'6': '77.65840257'
2465,3229,CHR101,Completed,4,5/27/2024,4,Yes,5,'7': '3.724203797'
2466,3230,CHR101,Completed,2,1/15/2024,3,Yes,5,'2': '4.189729272'
2467,3231,DSK103,Completed,4,5/2/2024,3,No,3,'9': '136.8895794'
2468,3231,BSF101,Completed,4,7/10/2024,4,No,3,'4': '69.02969117'
2469,3232,SCB101,Completed,2,10/23/2023,3,No,3,'5': '62.72919932'
2470,3236,DSK103,Completed,5,6/24/2024,3,Yes,3,'6': '136.8895794'
2471,3238,DSK103,Completed,4,1/4/2024,1,No,3,'8': '123.2006214'
2472,3239,CHR102,Completed,2,6/30/2024,3,No,2,'10': '140.9156075'
2473,3243,BSF101,Completed,5,11/4/2023,4,No,3,'8': '69.02969117'
2474,3244,BSF101,Cancelled,5,3/5/2024,4,No,3,'2': '69.02969117'
2475,3245,CHR102,Cancelled,4,7/5/2024,1,No,2,'1': '126.8240468'
2476,3246,SCB101,Completed,2,9/28/2023,4,No,3,'6': '55.75928829'
2477,3246,CHR101,Cancelled,3,10/23/2023,4,No,5,'2': '3.724203797'
2478,3248,CHR101,Completed,3,11/2/2023,1,No,5,'6': '3.770756345'
2479,3249,DSK103,Completed,5,12/14/2023,3,No,3,'10': '136.8895794'
2480,3251,SCB101,Completed,2,11/30/2023,1,No,3,'1': '56.45627939'
2481,3251,CHR101,Completed,5,3/29/2024,3,No,5,'1': '4.189729272'
2482,3253,DSK103,Completed,5,6/11/2024,3,No,3,'3': '136.8895794'
2483,3254,BSF101,Cancelled,5,4/10/2024,3,No,3,'5': '77.65840257'
2484,3254,CHR101,Completed,4,6/23/2024,1,No,5,'3': '3.770756345'
2485,3255,BSF101,Cancelled,2,9/23/2024,4,No,3,'5': '69.02969117'
2486,3256,BSF101,Completed,5,3/8/2024,1,No,3,'9': '69.89256231'
2487,3257,DSK103,Completed,3,12/2/2023,4,No,3,'1': '121.6796261'
2488,3259,BSF101,Cancelled,3,12/12/2023,1,No,3,'1': '69.89256231'
2489,3260,CHR102,Completed,5,11/20/2023,1,No,2,'3': '126.8240468'
2490,3261,CHR101,Completed,4,6/2/2024,4,No,5,'2': '3.724203797'
2491,3262,SCB101,Completed,5,11/11/2023,4,No,3,'5': '55.75928829'
2492,3263,CHR102,Completed,4,10/21/2023,1,No,2,'8': '126.8240468'
2493,3264,DSK103,Completed,2,1/6/2024,4,No,3,'2': '121.6796261'
2494,3264,CHR101,Completed,4,2/18/2024,3,No,5,'1': '4.189729272'
2495,3266,SCB101,Cancelled,4,5/14/2024,1,No,3,'7': '56.45627939'
2496,3266,SCB101,Cancelled,3,5/17/2024,4,No,3,'10': '55.75928829'
2497,3267,DSK103,Completed,4,10/31/2023,4,No,3,'3': '121.6796261'
2498,3270,CHR102,Completed,5,5/18/2024,3,No,2,'10': '140.9156075'
2499,3271,CHR101,Completed,3,12/14/2023,3,No,5,'8': '4.189729272'
2500,3271,SCB101,Cancelled,3,3/13/2024,3,No,3,'1': '62.72919932'
2501,3271,CHR102,Completed,5,7/19/2024,4,No,2,'7': '125.2583178'
2502,3273,CHR101,Completed,3,2/7/2024,3,Yes,5,'5': '4.189729272'
2503,3273,DSK103,Completed,5,3/29/2024,3,No,3,'1': '136.8895794'
2504,3274,DSK103,Completed,5,1/2/2024,1,No,3,'8': '123.2006214'
2505,3274,CHR101,Completed,3,6/8/2024,1,Yes,5,'8': '3.770756345'
2506,3275,CHR101,Completed,2,12/12/2023,1,Yes,5,'2': '3.770756345'
2507,3276,DSK103,Completed,5,6/7/2024,1,No,3,'4': '123.2006214'
2508,3277,CHR102,Completed,4,10/24/2023,1,No,2,'8': '126.8240468'
2509,3278,CHR101,Completed,3,7/24/2024,1,Yes,5,'2': '3.770756345'
2510,3279,CHR102,Completed,3,2/21/2024,3,No,2,'1': '140.9156075'
2511,3279,CHR101,Completed,2,7/25/2024,3,No,5,'2': '4.189729272'
2512,3280,SCB101,Completed,5,1/19/2024,3,No,3,'4': '62.72919932'
2513,3281,SCB101,Completed,5,9/11/2024,4,Yes,3,'1': '55.75928829'
2514,3282,DSK103,Completed,3,2/18/2024,4,No,3,'3': '121.6796261'
2515,3282,DSK103,Completed,3,8/24/2024,1,No,3,'5': '123.2006214'
2516,3284,SCB101,Completed,4,11/4/2023,1,No,3,'3': '56.45627939'
2517,3286,SCB101,Completed,5,12/18/2023,4,No,3,'10': '55.75928829'
2518,3287,CHR101,Completed,2,12/6/2023,4,No,5,'8': '3.724203797'
2519,3288,CHR101,Completed,4,7/19/2024,1,No,5,'6': '3.770756345'
2520,3291,CHR101,Completed,2,1/28/2024,1,No,5,'7': '3.770756345'
2521,3293,SCB101,Cancelled,2,7/30/2024,3,No,3,'9': '62.72919932'
2522,3294,SCB101,Completed,3,2/14/2024,1,No,3,'6': '56.45627939'
2523,3294,BSF101,Cancelled,2,9/22/2024,4,No,3,'9': '69.02969117'
2524,3296,BSF101,Cancelled,5,1/17/2024,1,No,3,'7': '69.89256231'
2525,3297,SCB101,Cancelled,5,2/20/2024,3,No,3,'5': '62.72919932'
2526,3298,DSK103,Completed,5,7/7/2024,3,No,3,'4': '136.8895794'
2527,3299,CHR101,Completed,3,2/9/2024,3,No,5,'9': '4.189729272'
2528,3299,SCB101,Completed,5,6/8/2024,4,No,3,'3': '55.75928829'
2529,3301,SCB101,Completed,4,2/16/2024,3,No,3,'8': '62.72919932'
2530,3301,SCB101,Cancelled,2,3/31/2024,1,No,3,'8': '56.45627939'
2531,3302,CHR101,Completed,5,10/10/2023,1,Yes,5,'10': '3.770756345'
2532,3302,SCB101,Completed,5,4/8/2024,3,No,3,'8': '62.72919932'
2533,3302,CHR102,Completed,4,6/4/2024,4,No,2,'10': '125.2583178'
2534,3302,SCB101,Completed,4,6/18/2024,4,Yes,3,'4': '55.75928829'
2535,3307,CHR102,Cancelled,3,2/28/2024,1,No,2,'6': '126.8240468'
2536,3309,DSK103,Completed,4,7/17/2024,4,No,3,'1': '121.6796261'
2537,3311,CHR101,Completed,4,7/18/2024,4,No,5,'4': '3.724203797'
2538,3312,CHR102,Completed,4,11/21/2023,1,No,2,'8': '126.8240468'
2539,3313,BSF101,Completed,5,5/4/2024,1,No,3,'3': '69.89256231'
2540,3314,SCB101,Completed,4,3/10/2024,3,No,3,'7': '62.72919932'
2541,3315,SCB101,Cancelled,3,7/5/2024,3,Yes,3,'8': '62.72919932'
2542,3316,BSF101,Cancelled,4,10/13/2023,1,No,3,'9': '69.89256231'
2543,3317,SCB101,Completed,2,7/9/2024,1,No,3,'2': '56.45627939'
2544,3318,BSF101,Cancelled,4,5/2/2024,3,No,3,'5': '77.65840257'
2545,3320,SCB101,Completed,3,7/16/2024,1,No,3,'9': '56.45627939'
2546,3321,SCB101,Cancelled,3,8/3/2024,4,No,3,'5': '55.75928829'
2547,3322,BSF101,Completed,2,12/13/2023,1,No,3,'2': '69.89256231'
2548,3322,BSF101,Completed,5,8/6/2024,4,No,3,'6': '69.02969117'
2549,3325,SCB101,Completed,5,12/5/2023,4,No,3,'9': '55.75928829'
2550,3325,CHR101,Completed,4,4/6/2024,1,No,5,'2': '3.770756345'
2551,3326,BSF101,Cancelled,4,2/4/2024,3,No,3,'8': '77.65840257'
2552,3330,DSK103,Completed,3,4/25/2024,3,No,3,'7': '136.8895794'
2553,3331,CHR101,Completed,5,9/11/2024,4,No,5,'9': '3.724203797'
2554,3333,SCB101,Completed,3,11/23/2023,4,No,3,'3': '55.75928829'
2555,3333,CHR101,Cancelled,3,12/29/2023,1,No,5,'7': '3.770756345'
2556,3334,BSF101,Completed,3,1/8/2024,1,No,3,'3': '69.89256231'
2557,3334,BSF101,Cancelled,5,3/18/2024,4,No,3,'7': '69.02969117'
2558,3334,CHR102,Completed,4,4/25/2024,3,No,2,'8': '140.9156075'
2559,3334,CHR102,Completed,3,7/29/2024,1,No,2,'3': '126.8240468'
2560,3336,CHR101,Cancelled,5,1/18/2024,1,No,5,'1': '3.770756345'
2561,3339,CHR102,Cancelled,4,12/25/2023,1,No,2,'5': '126.8240468'
2562,3340,CHR101,Completed,5,9/4/2024,1,No,5,'4': '3.770756345'
2563,3340,SCB101,Completed,4,9/11/2024,4,No,3,'7': '55.75928829'
2564,3341,SCB101,Completed,2,11/1/2023,1,No,3,'3': '56.45627939'
2565,3341,CHR101,Cancelled,2,1/14/2024,3,Yes,5,'7': '4.189729272'
2566,3341,BSF101,Completed,5,3/25/2024,1,Yes,3,'5': '69.89256231'
2567,3341,DSK103,Completed,4,7/8/2024,3,No,3,'7': '136.8895794'
2568,3343,DSK103,Completed,5,11/5/2023,3,No,3,'8': '136.8895794'
2569,3343,CHR102,Cancelled,4,2/15/2024,1,No,2,'4': '126.8240468'
2570,3344,CHR101,Cancelled,4,1/11/2024,3,No,5,'2': '4.189729272'
2571,3345,SCB101,Cancelled,5,8/11/2024,4,No,3,'7': '55.75928829'
2572,3346,CHR102,Completed,5,10/5/2023,4,No,2,'4': '125.2583178'
2573,3347,CHR102,Completed,5,10/21/2023,4,No,2,'7': '125.2583178'
2574,3347,CHR101,Cancelled,2,7/25/2024,3,No,5,'8': '4.189729272'
2575,3348,CHR102,Cancelled,4,4/26/2024,4,No,2,'2': '125.2583178'
2576,3349,CHR101,Completed,2,10/10/2023,3,No,5,'6': '4.189729272'
2577,3349,BSF101,Completed,2,12/16/2023,1,Yes,3,'6': '69.89256231'
2578,3349,CHR101,Completed,3,8/25/2024,1,Yes,5,'3': '3.770756345'
2579,3351,CHR101,Cancelled,3,1/19/2024,1,Yes,5,'2': '3.770756345'
2580,3351,BSF101,Cancelled,4,3/11/2024,3,Yes,3,'8': '77.65840257'
2581,3352,CHR101,Cancelled,5,1/7/2024,4,No,5,'4': '3.724203797'
2582,3353,BSF101,Completed,4,1/9/2024,1,No,3,'2': '69.89256231'
2583,3354,BSF101,Completed,5,12/21/2023,3,No,3,'9': '77.65840257'
2584,3359,BSF101,Completed,4,2/17/2024,4,Yes,3,'4': '69.02969117'
2585,3359,DSK103,Completed,4,3/18/2024,3,Yes,3,'7': '136.8895794'
2586,3360,DSK103,Completed,2,12/6/2023,4,No,3,'2': '121.6796261'
2587,3362,CHR101,Completed,5,5/24/2024,4,No,5,'4': '3.724203797'
2588,3362,BSF101,Completed,5,7/4/2024,1,No,3,'5': '69.89256231'
2589,3365,DSK103,Completed,5,11/16/2023,4,No,3,'9': '121.6796261'
2590,3365,SCB101,Completed,3,1/10/2024,4,No,3,'8': '55.75928829'
2591,3367,CHR102,Completed,4,4/15/2024,3,No,2,'2': '140.9156075'
2592,3367,DSK103,Cancelled,3,4/20/2024,1,No,3,'1': '123.2006214'
2593,3367,CHR101,Completed,3,8/11/2024,4,No,5,'5': '3.724203797'
2594,3368,CHR101,Cancelled,3,12/29/2023,1,Yes,5,'7': '3.770756345'
2595,3368,BSF101,Cancelled,3,4/18/2024,1,No,3,'10': '69.89256231'
2596,3370,SCB101,Cancelled,3,7/30/2024,1,Yes,3,'8': '56.45627939'
2597,3371,DSK103,Cancelled,3,10/24/2023,1,No,3,'4': '123.2006214'
2598,3372,CHR101,Completed,3,1/7/2024,1,No,5,'8': '3.770756345'
2599,3372,CHR101,Completed,3,6/11/2024,1,Yes,5,'2': '3.770756345'
2600,3373,BSF101,Completed,4,10/27/2023,1,No,3,'8': '69.89256231'
2601,3373,CHR101,Cancelled,4,11/8/2023,4,No,5,'6': '3.724203797'
2602,3373,CHR101,Completed,4,11/19/2023,1,No,5,'5': '3.770756345'
2603,3373,DSK103,Cancelled,3,1/20/2024,3,Yes,3,'5': '136.8895794'
2604,3373,CHR102,Completed,2,6/25/2024,3,No,2,'3': '140.9156075'
2605,3373,SCB101,Cancelled,3,7/6/2024,4,Yes,3,'4': '55.75928829'
2606,3374,CHR102,Completed,5,2/15/2024,3,No,2,'3': '140.9156075'
2607,3375,SCB101,Cancelled,2,6/2/2024,4,No,3,'9': '55.75928829'
2608,3377,CHR101,Cancelled,2,5/2/2024,4,No,5,'8': '3.724203797'
2609,3379,CHR101,Completed,4,1/22/2024,3,No,5,'2': '4.189729272'
2610,3379,CHR101,Cancelled,3,3/24/2024,4,Yes,5,'9': '3.724203797'
2611,3379,CHR102,Cancelled,4,3/30/2024,1,Yes,2,'9': '126.8240468'
2612,3381,CHR102,Completed,2,2/20/2024,4,No,2,'3': '125.2583178'
2613,3383,DSK103,Cancelled,5,10/10/2023,3,No,3,'2': '136.8895794'
2614,3385,BSF101,Completed,5,12/20/2023,4,No,3,'10': '69.02969117'
2615,3387,SCB101,Completed,2,1/9/2024,4,No,3,'4': '55.75928829'
2616,3388,DSK103,Completed,3,5/21/2024,1,No,3,'5': '123.2006214'
2617,3388,SCB101,Completed,2,8/27/2024,4,No,3,'4': '55.75928829'
2618,3389,CHR102,Completed,3,4/19/2024,4,No,2,'6': '125.2583178'
2619,3390,BSF101,Completed,3,10/14/2023,4,No,3,'9': '69.02969117'
2620,3390,SCB101,Completed,3,3/26/2024,3,No,3,'5': '62.72919932'
2621,3392,CHR101,Cancelled,2,3/15/2024,1,No,5,'7': '3.770756345'
2622,3392,SCB101,Completed,4,6/27/2024,3,No,3,'8': '62.72919932'
2623,3393,CHR102,Cancelled,3,10/1/2023,3,No,2,'2': '140.9156075'
2624,3393,DSK103,Completed,2,10/25/2023,4,No,3,'8': '121.6796261'
2625,3393,BSF101,Completed,5,11/15/2023,4,No,3,'3': '69.02969117'
2626,3393,CHR102,Cancelled,4,9/21/2024,4,No,2,'8': '125.2583178'
2627,3394,BSF101,Completed,4,10/11/2023,4,Yes,3,'7': '69.02969117'
2628,3394,BSF101,Completed,2,2/24/2024,1,Yes,3,'7': '69.89256231'
2629,3397,BSF101,Completed,4,3/9/2024,3,No,3,'2': '77.65840257'
2630,3398,CHR102,Cancelled,3,10/25/2023,1,No,2,'1': '126.8240468'
2631,3400,CHR102,Cancelled,4,9/30/2023,1,Yes,2,'7': '126.8240468'
2632,3400,BSF101,Completed,2,5/4/2024,1,Yes,3,'5': '69.89256231'
2633,3402,CHR102,Completed,5,1/16/2024,1,No,2,'9': '126.8240468'
2634,3402,BSF101,Completed,3,8/26/2024,3,No,3,'2': '77.65840257'
2635,3403,CHR102,Completed,5,5/31/2024,3,No,2,'7': '140.9156075'
2636,3404,DSK103,Completed,2,10/14/2023,3,No,3,'8': '136.8895794'
2637,3404,BSF101,Completed,4,1/2/2024,3,No,3,'6': '77.65840257'
2638,3405,SCB101,Completed,5,10/14/2023,1,No,3,'10': '56.45627939'
2639,3405,BSF101,Cancelled,3,3/7/2024,4,No,3,'5': '69.02969117'
2640,3407,DSK103,Completed,5,8/24/2024,3,No,3,'7': '136.8895794'
2641,3408,CHR102,Cancelled,3,11/1/2023,4,No,2,'2': '125.2583178'
2642,3408,CHR102,Cancelled,5,4/21/2024,1,No,2,'6': '126.8240468'
2643,3409,SCB101,Cancelled,2,11/6/2023,3,No,3,'10': '62.72919932'
2644,3409,SCB101,Completed,3,3/7/2024,1,Yes,3,'10': '56.45627939'
2645,3409,SCB101,Cancelled,3,4/4/2024,3,No,3,'2': '62.72919932'
2646,3410,CHR101,Completed,3,8/27/2024,1,No,5,'1': '3.770756345'
2647,3411,BSF101,Completed,3,5/19/2024,4,No,3,'1': '69.02969117'
2648,3412,CHR102,Cancelled,5,10/8/2023,1,Yes,2,'5': '126.8240468'
2649,3412,BSF101,Completed,5,2/7/2024,3,Yes,3,'2': '77.65840257'
2650,3412,CHR102,Completed,4,2/17/2024,3,No,2,'10': '140.9156075'
2651,3413,CHR101,Completed,5,1/24/2024,3,No,5,'4': '4.189729272'
2652,3415,DSK103,Cancelled,5,2/6/2024,3,No,3,'6': '136.8895794'
2653,3416,SCB101,Cancelled,5,4/10/2024,1,Yes,3,'8': '56.45627939'
2654,3416,CHR101,Cancelled,5,6/12/2024,1,Yes,5,'10': '3.770756345'
2655,3417,DSK103,Cancelled,3,3/26/2024,3,Yes,3,'9': '136.8895794'
2656,3417,CHR101,Completed,5,4/29/2024,4,Yes,5,'6': '3.724203797'
2657,3418,SCB101,Completed,3,7/13/2024,4,Yes,3,'7': '55.75928829'
2658,3418,CHR101,Cancelled,5,7/18/2024,1,No,5,'3': '3.770756345'
2659,3418,BSF101,Completed,5,8/17/2024,1,No,3,'9': '69.89256231'
2660,3420,BSF101,Cancelled,2,9/22/2024,1,Yes,3,'6': '69.89256231'
2661,3421,CHR102,Cancelled,2,12/18/2023,1,No,2,'6': '126.8240468'
2662,3421,BSF101,Completed,3,8/17/2024,1,No,3,'1': '69.89256231'
2663,3422,CHR102,Cancelled,4,1/29/2024,4,Yes,2,'5': '125.2583178'
2664,3425,SCB101,Cancelled,2,6/8/2024,1,No,3,'7': '56.45627939'
2665,3427,CHR101,Completed,2,10/13/2023,1,No,5,'6': '3.770756345'
2666,3427,SCB101,Completed,4,1/25/2024,1,Yes,3,'5': '56.45627939'
2667,3427,BSF101,Completed,4,3/10/2024,1,No,3,'9': '69.89256231'
2668,3430,SCB101,Completed,5,12/4/2023,3,No,3,'1': '62.72919932'
2669,3430,CHR102,Cancelled,5,1/7/2024,4,No,2,'5': '125.2583178'
2670,3432,BSF101,Cancelled,5,6/11/2024,4,Yes,3,'10': '69.02969117'
2671,3432,SCB101,Completed,5,8/23/2024,3,Yes,3,'8': '62.72919932'
2672,3433,SCB101,Completed,4,1/23/2024,4,No,3,'7': '55.75928829'
2673,3433,CHR101,Completed,5,3/13/2024,4,No,5,'8': '3.724203797'
2674,3434,CHR101,Cancelled,3,10/18/2023,1,No,5,'9': '3.770756345'
2675,3435,CHR101,Completed,5,12/7/2023,4,No,5,'6': '3.724203797'
2676,3440,CHR101,Completed,2,1/9/2024,3,No,5,'9': '4.189729272'
2677,3440,BSF101,Completed,3,2/1/2024,4,Yes,3,'2': '69.02969117'
2678,3440,CHR101,Completed,5,8/27/2024,3,No,5,'4': '4.189729272'
2679,3442,BSF101,Completed,5,2/9/2024,1,No,3,'4': '69.89256231'
2680,3442,DSK103,Completed,2,7/11/2024,3,No,3,'8': '136.8895794'
2681,3442,SCB101,Cancelled,3,9/16/2024,1,No,3,'9': '56.45627939'
